airline,product_name,route,booking_class,price_increase,rebate_ratio,office,remarks,valid_period,ticket_type,policy_identifier,policy_code
8L,云南地区属地GP溢价产品,云南进出港国内航班,H/K/L/M/X/V/N/Q/A/U/T/Z/P,1000.0,,KMG319,"（一）票价计算：销售价格=订座舱位价格+上浮金额。
（二）“票价”栏：PAT:A#C@GP(仅适用GP标识客票)
（三）“税款”栏：按实际征收标准打印民航发展基金、燃油附加费及其他税费。
（四）EI签注项栏：按系统自动生成打印“不得签转，退改收费GPYJ”。
（五）免费行李额：20KG。
（六）其它各项的打印规定同普通经济舱客票。",有效,,,
8L,云南地区属地GP溢价产品,云南进出港国内航班,H/K/L/M/X/V/N/Q/A/U/T/Z/P,1000.0,,KMG319,"（一）票价计算：销售价格=订座舱位价格+上浮金额。
（二）“票价”栏：PAT:A#C@GP(仅适用GP标识客票)
（三）“税款”栏：按实际征收标准打印民航发展基金、燃油附加费及其他税费。
（四）EI签注项栏：按系统自动生成打印“不得签转，退改收费GPYJ”。
（五）免费行李额：20KG。
（六）其它各项的打印规定同普通经济舱客票。",有效,,,
8L,云南地区属地GP溢价产品,云南进出港国内航班,H/K/L/M/X/V/N/Q/A/U/T/Z/P,1000.0,,KMG319,"（一）票价计算：销售价格=订座舱位价格+上浮金额。
（二）“票价”栏：PAT:A#C@GP(仅适用GP标识客票)
（三）“税款”栏：按实际征收标准打印民航发展基金、燃油附加费及其他税费。
（四）EI签注项栏：按系统自动生成打印“不得签转，退改收费GPYJ”。
（五）免费行李额：20KG。
（六）其它各项的打印规定同普通经济舱客票。",有效,,,
8L,云南地区属地GP溢价产品,云南进出港国内航班,H/K/L/M/X/V/N/Q/A/U/T/Z/P,1000.0,,KMG319,"（一）票价计算：销售价格=订座舱位价格+上浮金额。
（二）“票价”栏：PAT:A#C@GP(仅适用GP标识客票)
（三）“税款”栏：按实际征收标准打印民航发展基金、燃油附加费及其他税费。
（四）EI签注项栏：按系统自动生成打印“不得签转，退改收费GPYJ”。
（五）免费行李额：20KG。
（六）其它各项的打印规定同普通经济舱客票。",有效,,,
8L,（内容由AI生成，仅供参考）,云南进出港国内航班,H/K/L/M/X/V/N/Q/A/U/T/Z/P,1000.0,,KMG319,"（一）票价计算：销售价格=订座舱位价格+上浮金额。
（二）“票价”栏：PAT:A#C@GP(仅适用GP标识客票)
（三）“税款”栏：按实际征收标准打印民航发展基金、燃油附加费及其他税费。
（四）EI签注项栏：按系统自动生成打印“不得签转，退改收费GPYJ”。
（五）免费行李额：20KG。
（六）其它各项的打印规定同普通经济舱客票。",有效,,,
A6,1、G舱星享经济舱,所有航线,订G舱：B、H、N、T、U、A、I、R、J、K、L、Q、D、M、O 及其子舱位,150.0,,KMG319/KMG279,,"1、舱位：G
2、产品名称：星享经济舱
3、产品标签：“首排座位”、“优先登机”
4、产品说明：可享受经济舱第一排宽距座位、优先登机、空中
服务、机上矿泉水一瓶、毛毯一条、靠枕一个；享受免费托运行李额
20KG。非自愿签转规则：该客票如发生不正常航班，如需签转可签转
至协议航司普通经济舱。
",,GGFA150,
A6,1、G舱星享经济舱,所有航线,订G舱：B、H、N、T、U、A、I、R、J、K、L、Q、D、M、O 及其子舱位,200.0,,KMG319/KMG279,,"1、舱位：G
2、产品名称：星享经济舱
3、产品标签：“首排座位”、“优先登机”
4、产品说明：可享受经济舱第一排宽距座位、优先登机、空中
服务、机上矿泉水一瓶、毛毯一条、靠枕一个；享受免费托运行李额
20KG。非自愿签转规则：该客票如发生不正常航班，如需签转可签转
至协议航司普通经济舱。
",,GGFA200,
A6,1、G舱星享经济舱,所有航线,订G舱：B、H、N、T、U、A、I、R、J、K、L、Q、D、M、O 及其子舱位,300.0,,KMG319/KMG279,,"1、舱位：G
2、产品名称：星享经济舱
3、产品标签：“首排座位”、“优先登机”
4、产品说明：可享受经济舱第一排宽距座位、优先登机、空中
服务、机上矿泉水一瓶、毛毯一条、靠枕一个；享受免费托运行李额
20KG。非自愿签转规则：该客票如发生不正常航班，如需签转可签转
至协议航司普通经济舱。
",,GGFA300,
A6,1、G舱星享经济舱,所有航线,订G舱：B、H、N、T、U、A、I、R、J、K、L、Q、D、M、O 及其子舱位,400.0,,KMG319/KMG279,,"1、舱位：G
2、产品名称：星享经济舱
3、产品标签：“首排座位”、“优先登机”
4、产品说明：可享受经济舱第一排宽距座位、优先登机、空中
服务、机上矿泉水一瓶、毛毯一条、靠枕一个；享受免费托运行李额
20KG。非自愿签转规则：该客票如发生不正常航班，如需签转可签转
至协议航司普通经济舱。
",,GGFA400,
A6,1、G舱星享经济舱,所有航线,订G舱：B、H、N、T、U、A、I、R、J、K、L、Q、D、M、O 及其子舱位,500.0,,KMG319/KMG279,,"1、舱位：G
2、产品名称：星享经济舱
3、产品标签：“首排座位”、“优先登机”
4、产品说明：可享受经济舱第一排宽距座位、优先登机、空中
服务、机上矿泉水一瓶、毛毯一条、靠枕一个；享受免费托运行李额
20KG。非自愿签转规则：该客票如发生不正常航班，如需签转可签转
至协议航司普通经济舱。
",,GGFA500,
A6,2、商务如意行,所有航线：除(包机航线：南京，呼和浩特，产品无运价，如有团队单独申请产品单团单议产品价格）,"固订X舱，联动：关联舱位：B、H、N、T、U、A、I、R、J、K、L、Q、D、 M、O 及其子舱位  前返                 (XRYA15S/XRYA2B),(XRYA3B/XRYA4B/XRYA6B/XRYA8B)(60%-70%)",150.0,,KMG319/KMG279,,"1.提供一次航班起飞前 24 小时以外的同等舱位同等价格免费
改期权益，需通过湖南航空呼叫中心或官方小程序办理；
2.20KG 免费托运行李额。",,XRYA15S,
A6,2、商务如意行,所有航线：除(包机航线：南京，呼和浩特，产品无运价，如有团队单独申请产品单团单议产品价格）,"固订X舱，联动：关联舱位：B、H、N、T、U、A、I、R、J、K、L、Q、D、 M、O 及其子舱位  前返                 (XRYA15S/XRYA2B),(XRYA3B/XRYA4B/XRYA6B/XRYA8B)(60%-70%)",200.0,,KMG319/KMG279,,"1.提供一次航班起飞前 24 小时以外的同等舱位同等价格免费
改期权益，需通过湖南航空呼叫中心或官方小程序办理；
2.20KG 免费托运行李额。",,XRYA2B,
A6,2、商务如意行,所有航线：除(包机航线：南京，呼和浩特，产品无运价，如有团队单独申请产品单团单议产品价格）,"固订X舱，联动：关联舱位：B、H、N、T、U、A、I、R、J、K、L、Q、D、 M、O 及其子舱位  前返                 (XRYA15S/XRYA2B),(XRYA3B/XRYA4B/XRYA6B/XRYA8B)(60%-70%)",300.0,,KMG319/KMG279,,"1.提供一次航班起飞前 24 小时以外的同等舱位同等价格免费
改期权益，需通过湖南航空呼叫中心或官方小程序办理；
2.20KG 免费托运行李额。",,XRYA3B,
A6,2、商务如意行,所有航线：除(包机航线：南京，呼和浩特，产品无运价，如有团队单独申请产品单团单议产品价格）,"固订X舱，联动：关联舱位：B、H、N、T、U、A、I、R、J、K、L、Q、D、 M、O 及其子舱位  前返                 (XRYA15S/XRYA2B),(XRYA3B/XRYA4B/XRYA6B/XRYA8B)(60%-70%)",400.0,,KMG319/KMG279,,"1.提供一次航班起飞前 24 小时以外的同等舱位同等价格免费
改期权益，需通过湖南航空呼叫中心或官方小程序办理；
2.20KG 免费托运行李额。",,XRYA4B,
A6,2、商务如意行,所有航线：除(包机航线：南京，呼和浩特，产品无运价，如有团队单独申请产品单团单议产品价格）,"固订X舱，联动：关联舱位：B、H、N、T、U、A、I、R、J、K、L、Q、D、 M、O 及其子舱位  前返                 (XRYA15S/XRYA2B),(XRYA3B/XRYA4B/XRYA6B/XRYA8B)(60%-70%)",600.0,,KMG319/KMG279,,"1.提供一次航班起飞前 24 小时以外的同等舱位同等价格免费
改期权益，需通过湖南航空呼叫中心或官方小程序办理；
2.20KG 免费托运行李额。",,XRYA6B,
A6,2、商务如意行,所有航线：除(包机航线：南京，呼和浩特，产品无运价，如有团队单独申请产品单团单议产品价格）,"固订X舱，联动：关联舱位：B、H、N、T、U、A、I、R、J、K、L、Q、D、 M、O 及其子舱位  前返                 (XRYA15S/XRYA2B),(XRYA3B/XRYA4B/XRYA6B/XRYA8B)(60%-70%)",800.0,,KMG319/KMG279,,"1.提供一次航班起飞前 24 小时以外的同等舱位同等价格免费
改期权益，需通过湖南航空呼叫中心或官方小程序办理；
2.20KG 免费托运行李额。",,XRYA8B,
A6,3、“优享行李”产品,所有航线,订X舱 关联舱位：A/I/R/J/K/M/L/Q/O 及其子舱位 （XYHA60和XYHA100）,60.0,,KMG319/KMG279,,"1.免费行李20KG
2.订座舱位＋YHA50，订座舱位＋YHA80
3.在客票有效期内，客票退改签按照湖南航空股份有限公司国内客票使用条件（最新版）执行",,XRYA8B,
A6,3、“优享行李”产品,所有航线,订X舱 关联舱位：A/I/R/J/K/M/L/Q/O 及其子舱位 （XYHA60和XYHA100）,100.0,,KMG319/KMG279,,"1.免费行李20KG
2.订座舱位＋YHA50，订座舱位＋YHA80
3.在客票有效期内，客票退改签按照湖南航空股份有限公司国内客票使用条件（最新版）执行",,XRYA8B,
A6,4、夏秋航季座位预留服务,湖南航空所有自营航班，不含包机航线。,"B、H、N、T、U、A、I、R、J、K、L、Q、D、M、O 及其子舱位 
及其子舱位 (舱位+XZA50-舱位+XZA600)前返",50.0,,KMG319/KMG279,,"、选座券使用说明
（一）本产品需由销售渠道负责为购买产品的旅客使用选座
券在湖南航空小程序进行选座并保障权益使用，不可转赠或转售
选座券给旅客，如因旅客自行使用产生的相关问题由销售渠道负
责；
（二）选座券可用时间：航班起飞前 14 天-航班起飞前 2 小
时；
（三）每张选座券仅可为单人使用，每次选座仅可使用一张，
多人选座需分开下单选座。
（四）选座券查看：登录湖南航空小程序，点击“我的”-“红
包卡券” 查看已有选座券数量、有效期及使用说明等信息。
（五）选座流程：
Step1：进入首页-出行助手“选座服务”；
Step2：输入信息，点击“查询”；
Step3：筛选所需选座航班点击“选座”；
STEP4：选择心仪座位后仔细阅读并勾选《湖南航空会员积分
选座服务须知》等服务协议，选择“选座产品优惠券”抵扣选座
积分，点击“去支付”完成选座；                                           退票规则：参照湖南航空股份有限公司国内客票使用条件执行",,XZA5S,
A6,4、夏秋航季座位预留服务,湖南航空所有自营航班，不含包机航线。,"B、H、N、T、U、A、I、R、J、K、L、Q、D、M、O 及其子舱位 
及其子舱位 (舱位+XZA50-舱位+XZA600)前返",100.0,,KMG319/KMG279,,"、选座券使用说明
（一）本产品需由销售渠道负责为购买产品的旅客使用选座
券在湖南航空小程序进行选座并保障权益使用，不可转赠或转售
选座券给旅客，如因旅客自行使用产生的相关问题由销售渠道负
责；
（二）选座券可用时间：航班起飞前 14 天-航班起飞前 2 小
时；
（三）每张选座券仅可为单人使用，每次选座仅可使用一张，
多人选座需分开下单选座。
（四）选座券查看：登录湖南航空小程序，点击“我的”-“红
包卡券” 查看已有选座券数量、有效期及使用说明等信息。
（五）选座流程：
Step1：进入首页-出行助手“选座服务”；
Step2：输入信息，点击“查询”；
Step3：筛选所需选座航班点击“选座”；
STEP4：选择心仪座位后仔细阅读并勾选《湖南航空会员积分
选座服务须知》等服务协议，选择“选座产品优惠券”抵扣选座
积分，点击“去支付”完成选座；                                           退票规则：参照湖南航空股份有限公司国内客票使用条件执行",,XZA1B,
A6,4、夏秋航季座位预留服务,湖南航空所有自营航班，不含包机航线。,"B、H、N、T、U、A、I、R、J、K、L、Q、D、M、O 及其子舱位 
及其子舱位 (舱位+XZA50-舱位+XZA600)前返",200.0,,KMG319/KMG279,,"、选座券使用说明
（一）本产品需由销售渠道负责为购买产品的旅客使用选座
券在湖南航空小程序进行选座并保障权益使用，不可转赠或转售
选座券给旅客，如因旅客自行使用产生的相关问题由销售渠道负
责；
（二）选座券可用时间：航班起飞前 14 天-航班起飞前 2 小
时；
（三）每张选座券仅可为单人使用，每次选座仅可使用一张，
多人选座需分开下单选座。
（四）选座券查看：登录湖南航空小程序，点击“我的”-“红
包卡券” 查看已有选座券数量、有效期及使用说明等信息。
（五）选座流程：
Step1：进入首页-出行助手“选座服务”；
Step2：输入信息，点击“查询”；
Step3：筛选所需选座航班点击“选座”；
STEP4：选择心仪座位后仔细阅读并勾选《湖南航空会员积分
选座服务须知》等服务协议，选择“选座产品优惠券”抵扣选座
积分，点击“去支付”完成选座；                                           退票规则：参照湖南航空股份有限公司国内客票使用条件执行",,XZA2B,
A6,4、夏秋航季座位预留服务,湖南航空所有自营航班，不含包机航线。,"B、H、N、T、U、A、I、R、J、K、L、Q、D、M、O 及其子舱位 
及其子舱位 (舱位+XZA50-舱位+XZA600)前返",300.0,,KMG319/KMG279,,"、选座券使用说明
（一）本产品需由销售渠道负责为购买产品的旅客使用选座
券在湖南航空小程序进行选座并保障权益使用，不可转赠或转售
选座券给旅客，如因旅客自行使用产生的相关问题由销售渠道负
责；
（二）选座券可用时间：航班起飞前 14 天-航班起飞前 2 小
时；
（三）每张选座券仅可为单人使用，每次选座仅可使用一张，
多人选座需分开下单选座。
（四）选座券查看：登录湖南航空小程序，点击“我的”-“红
包卡券” 查看已有选座券数量、有效期及使用说明等信息。
（五）选座流程：
Step1：进入首页-出行助手“选座服务”；
Step2：输入信息，点击“查询”；
Step3：筛选所需选座航班点击“选座”；
STEP4：选择心仪座位后仔细阅读并勾选《湖南航空会员积分
选座服务须知》等服务协议，选择“选座产品优惠券”抵扣选座
积分，点击“去支付”完成选座；                                           退票规则：参照湖南航空股份有限公司国内客票使用条件执行",,XZA3B,
A6,4、夏秋航季座位预留服务,湖南航空所有自营航班，不含包机航线。,"B、H、N、T、U、A、I、R、J、K、L、Q、D、M、O 及其子舱位 
及其子舱位 (舱位+XZA50-舱位+XZA600)前返",400.0,,KMG319/KMG279,,"、选座券使用说明
（一）本产品需由销售渠道负责为购买产品的旅客使用选座
券在湖南航空小程序进行选座并保障权益使用，不可转赠或转售
选座券给旅客，如因旅客自行使用产生的相关问题由销售渠道负
责；
（二）选座券可用时间：航班起飞前 14 天-航班起飞前 2 小
时；
（三）每张选座券仅可为单人使用，每次选座仅可使用一张，
多人选座需分开下单选座。
（四）选座券查看：登录湖南航空小程序，点击“我的”-“红
包卡券” 查看已有选座券数量、有效期及使用说明等信息。
（五）选座流程：
Step1：进入首页-出行助手“选座服务”；
Step2：输入信息，点击“查询”；
Step3：筛选所需选座航班点击“选座”；
STEP4：选择心仪座位后仔细阅读并勾选《湖南航空会员积分
选座服务须知》等服务协议，选择“选座产品优惠券”抵扣选座
积分，点击“去支付”完成选座；                                           退票规则：参照湖南航空股份有限公司国内客票使用条件执行",,XZA4B,
A6,4、夏秋航季座位预留服务,湖南航空所有自营航班，不含包机航线。,"B、H、N、T、U、A、I、R、J、K、L、Q、D、M、O 及其子舱位 
及其子舱位 (舱位+XZA50-舱位+XZA600)前返",600.0,,KMG319/KMG279,,"、选座券使用说明
（一）本产品需由销售渠道负责为购买产品的旅客使用选座
券在湖南航空小程序进行选座并保障权益使用，不可转赠或转售
选座券给旅客，如因旅客自行使用产生的相关问题由销售渠道负
责；
（二）选座券可用时间：航班起飞前 14 天-航班起飞前 2 小
时；
（三）每张选座券仅可为单人使用，每次选座仅可使用一张，
多人选座需分开下单选座。
（四）选座券查看：登录湖南航空小程序，点击“我的”-“红
包卡券” 查看已有选座券数量、有效期及使用说明等信息。
（五）选座流程：
Step1：进入首页-出行助手“选座服务”；
Step2：输入信息，点击“查询”；
Step3：筛选所需选座航班点击“选座”；
STEP4：选择心仪座位后仔细阅读并勾选《湖南航空会员积分
选座服务须知》等服务协议，选择“选座产品优惠券”抵扣选座
积分，点击“去支付”完成选座；                                           退票规则：参照湖南航空股份有限公司国内客票使用条件执行",,XZA6B,
